
$GPRMC,091825.000,A,5907.8726,N,01016.1370,E,4.76,224.74,180415,,,A*61

$GPRMC,091826.000,A,5907.8718,N,01016.1350,E,5.10,235.24,180415,,,A*69

$GPRMC,091827.000,A,5907.8712,N,01016.1324,E,5.15,257.22,180415,,,A*66

$GPRMC,091828.000,A,5907.8713,N,01016.1294,E,6.08,284.18,180415,,,A*6A

$GPRMC,091829.000,A,5907.8721,N,01016.1260,E,7.35,300.53,180415,,,A*6C

$GPRMC,091830.000,A,5907.8732,N,01016.1224,E,7.87,303.71,180415,,,A*6C

$GPRMC,091831.000,A,5907.8746,N,01016.1187,E,9.14,304.13,180415,,,A*63

$GPRMC,091832.000,A,5907.8761,N,01016.1144,E,9.87,304.30,180415,,,A*61

$GPRMC,091833.000,A,5907.8778,N,01016.1098,E,10.42,305.50,180415,,,A*5E
$GPRMC,091834.000,A,5907.8796,N,01016.1050,E,10.78,306.11,180415,,,A*52
$GPRMC,091835.000,A,5907.8814,N,01016.1003,E,10.79,306.58,180415,,,A*5C
$GPRMC,091836.000,A,5907.8831,N,01016.0956,E,10.59,306.74,180415,,,A*5C
$GPRMC,091837.000,A,5907.8849,N,01016.0909,E,10.83,306.67,180415,,,A*5D
$GPRMC,091838.000,A,5907.8867,N,01016.0862,E,10.63,306.67,180415,,,A*5C
$GPRMC,091839.000,A,5907.8884,N,01016.0816,E,10.07,306.57,180415,,,A*52
$GPRMC,091840.000,A,5907.8901,N,01016.0773,E,10.10,306.71,180415,,,A*5E
$GPRMC,091841.000,A,5907.8917,N,01016.0729,E,9.94,306.45,180415,,,A*64

$GPRMC,091842.000,A,5907.8931,N,01016.0685,E,9.09,295.25,180415,,,A*6D

$GPRMC,091843.000,A,5907.8937,N,01016.0640,E,8.75,275.15,180415,,,A*64

$GPRMC,091844.000,A,5907.8935,N,01016.0593,E,8.76,253.66,180415,,,A*6F

$GPRMC,091845.000,A,5907.8924,N,01016.0553,E,8.53,233.02,180415,,,A*61

$GPRMC,091846.000,A,5907.8908,N,01016.0519,E,8.34,221.61,180415,,,A*65

$GPRMC,091847.000,A,5907.8890,N,01016.0491,E,8.29,217.00,180415,,,A*6B

$GPRMC,091848.000,A,5907.8871,N,01016.0465,E,8.05,215.53,180415,,,A*6A

$GPRMC,091849.000,A,5907.8853,N,01016.0440,E,7.72,215.02,180415,,,A*67

$GPRMC,091850.000,A,5907.8836,N,01016.0416,E,7.78,216.61,180415,,,A*63

$GPRMC,091851.000,A,5907.8819,N,01016.0389,E,8.41,222.97,180415,,,A*65

$GPRMC,091852.000,A,5907.8802,N,01016.0355,E,8.44,231.09,180415,,,A*6D

$GPRMC,091853.000,A,5907.8789,N,01016.0318,E,8.42,239.85,180415,,,A*63

$GPRMC,091854.000,A,5907.8778,N,01016.0276,E,8.74,246.55,180415,,,A*63

$GPRMC,091855.000,A,5907.8769,N,01016.0231,E,9.02,249.87,180415,,,A*61

$GPRMC,091856.000,A,5907.8760,N,01016.0183,E,8.52,252.27,180415,,,A*65

$GPRMC,091857.000,A,5907.8753,N,01016.0138,E,7.83,252.51,180415,,,A*66

$GPRMC,091858.000,A,5907.8747,N,01016.0099,E,7.36,252.35,180415,,,A*6A

$GPRMC,091859.000,A,5907.8741,N,01016.0064,E,6.62,252.17,180415,,,A*6F

$GPRMC,091900.000,A,5907.8735,N,01016.0032,E,6.31,251.90,180415,,,A*68

$GPRMC,091901.000,A,5907.8730,N,01015.9998,E,6.77,252.52,180415,,,A*60

$GPRMC,091902.000,A,5907.8724,N,01015.9961,E,7.65,251.68,180415,,,A*68

$GPRMC,091903.000,A,5907.8717,N,01015.9919,E,8.21,251.43,180415,,,A*60

$GPRMC,091904.000,A,5907.8709,N,01015.9877,E,8.16,250.91,180415,,,A*6B

$GPRMC,091905.000,A,5907.8701,N,01015.9837,E,7.79,250.06,180415,,,A*6E

$GPRMC,091906.000,A,5907.8693,N,01015.9799,E,7.54,248.28,180415,,,A*66

$GPRMC,091907.000,A,5907.8684,N,01015.9763,E,7.38,247.44,180415,,,A*6B

$GPRMC,091908.000,A,5907.8674,N,01015.9730,E,7.07,236.12,180415,,,A*64

$GPRMC,091909.000,A,5907.8662,N,01015.9699,E,7.31,230.40,180415,,,A*64

$GPRMC,091910.000,A,5907.8648,N,01015.9669,E,7.92,223.66,180415,,,A*64

$GPRMC,091911.000,A,5907.8631,N,01015.9642,E,8.27,216.54,180415,,,A*64

$GPRMC,091912.000,A,5907.8612,N,01015.9619,E,8.11,212.07,180415,,,A*6F

$GPRMC,091913.000,A,5907.8592,N,01015.9597,E,8.11,208.87,180415,,,A*63

$GPRMC,091914.000,A,5907.8572,N,01015.9576,E,8.60,207.67,180415,,,A*62

$GPRMC,091915.000,A,5907.8550,N,01015.9554,E,9.04,207.67,180415,,,A*60

$GPRMC,091916.000,A,5907.8528,N,01015.9532,E,8.83,207.46,180415,,,A*61

$GPRMC,091917.000,A,5907.8506,N,01015.9512,E,8.56,206.33,180415,,,A*65

$GPRMC,091918.000,A,5907.8485,N,01015.9491,E,9.04,205.95,180415,,,A*63

$GPRMC,091919.000,A,5907.8461,N,01015.9470,E,9.56,205.57,180415,,,A*6E

$GPRMC,091920.000,A,5907.8437,N,01015.9447,E,9.91,205.64,180415,,,A*68

$GPRMC,091921.000,A,5907.8412,N,01015.9424,E,10.09,205.76,180415,,,A*51
