curLat,curLon,wpLat,wpLon,heading
0.00653833,0.027095,0,0.02667,183.719
0.00635167,0.0269567,0,0.02667,182.584
0.00612333,0.0269083,0,0.02667,182.229
0.00593833,0.026865,0,0.02667,181.881
0.00570833,0.0268183,0,0.02667,181.489
0.00552333,0.0268183,0,0.02667,181.538
0.00529333,0.0268183,0,0.02667,181.605
0.00501667,0.0268183,0,0.02667,181.694
0.00483167,0.0268183,0,0.02667,181.758
0.00460167,0.026865,0,0.02667,182.427
0.00441833,0.0269117,0,0.02667,183.131
0.00423333,0.0269567,0,0.02667,183.874
0.00400333,0.02705,0,0.02667,185.422
0.00382,0.0270967,0,0.02667,186.373
0.00359,0.02719,0,0.02667,188.242
0.00336,0.02728,0,0.02667,190.29
0.003175,0.0273283,0,0.02667,191.714
0.00294667,0.0273733,0,0.02667,193.425
0.00276333,0.027375,0,0.02667,194.312
0.00258,0.027375,0,0.02667,195.283
0.00230333,0.027375,0,0.02667,197.018
0.00212,0.02728,0,0.03556,104.361
0.00193667,0.0272367,0,0.03556,103.098
0.0018,0.0271433,0,0.03556,102.072
0.00170833,0.0270517,0,0.03556,101.353
0.00143333,0.02696,0,0.03556,99.4623
0.00125,0.0268667,0,0.03556,98.1824
0.00106667,0.0268217,0,0.03556,96.9595
0.000883333,0.0268217,0,0.03556,95.7723
0.000653333,0.0268217,0,0.03556,94.2758
0.000471667,0.0268683,0,0.03556,93.1062
0.00038,0.0270067,0,0.03556,92.5438
0.000288333,0.02719,0,0.03556,91.973
0.000196667,0.0274667,0,0.03556,91.392
0.000148333,0.0276517,0,0.03556,91.0746
0.000148333,0.027835,0,0.03556,91.1
0.000105,0.0280667,0,0.03556,90.8028
0.000148333,0.0283433,0,0.03556,91.1775
0.000196667,0.0284817,0,0.03556,91.5915
0.000333333,0.0287567,0,0.03556,92.805
0.000425,0.0289417,0,0.03556,93.6742
0.000516667,0.0291717,0,0.03556,94.6238
0.000608333,0.02931,0,0.03556,95.5593
0.000653333,0.0295417,0,0.03556,96.1956
0.000653333,0.0297717,0,0.03556,96.4398
0.0007,0.0299567,0,0.03556,97.1208
0.000791667,0.0302333,0,0.03556,98.4536
0.000791667,0.0303717,0,0.03556,98.6756
0.000883333,0.0306017,0,0.03556,100.101
0.000975,0.0307867,0,0.03556,101.544
0.00106667,0.030925,0,0.03556,102.96
0.00115833,0.031155,0,0.03556,104.733
0.00120333,0.03134,0,0.03556,105.915
0.00120333,0.03157,0,0.03556,106.783
0.00120333,0.0318467,0,0.03556,107.955
0.00115833,0.03194,0,0.03556,107.744
0.00111,0.03217,0,0.03556,108.13
0.000975,0.0324917,0,0.03556,107.628
0.000928333,0.0326767,0,0.03556,107.847
0.000836667,0.03286,0,0.03556,107.217
0.0007,0.03309,0,0.03556,105.823
0.000608333,0.033275,0,0.03556,104.908
0.000471667,0.0334583,0,0.03556,102.649
0.000333333,0.0335967,0,0,269.432
0.000241667,0.0338267,0,0,269.591
0.000196667,0.0340567,0,0,269.669
0.000148333,0.0343317,0,0,269.752
0.000148333,0.0345633,0,0,269.754
0.000105,0.0347467,0,0,269.827
0.000105,0.0349317,0,0,269.828
0.000105,0.035115,0,0,269.829
0.000105,0.0353,0,0,269.83
6e-005,0.0354383,0,0,269.903
